"add.v.bnc","00078393",1.000
"add.v.bnc","00078467",1.000
"add.v.bnc","00078481",1.000
"add.v.bnc","00078482",1.000
"add.v.bnc","00078531",1.000
"add.v.bnc","00078564",1.000
"add.v.bnc","00079109",1.000
"add.v.bnc","00079144",1.000
"add.v.bnc","00079584",1.000
"add.v.bnc","00080116",1.000
"add.v.bnc","00080275",1.000
"add.v.bnc","00080332",0.000
"add.v.bnc","00080349",1.000
"add.v.bnc","00080352",1.000
"add.v.bnc","00080723",1.000
"add.v.bnc","00081422",1.000
"add.v.bnc","00081759",0.000
"add.v.bnc","00082042",1.000
"add.v.bnc","00082043",1.000
"add.v.bnc","00082515",1.000
"add.v.bnc","00082947",1.000
"add.v.bnc","00083030",1.000
"add.v.bnc","00083144",1.000
"add.v.bnc","00083233",0.000
"appear.v.bnc","00001818",1.000
"appear.v.bnc","00001876",1.000
"appear.v.bnc","00001957",1.000
"appear.v.bnc","00002029",1.000
"appear.v.bnc","00002418",0.000
"appear.v.bnc","00002589",1.000
"appear.v.bnc","00002703",0.000
"appear.v.bnc","00002740",0.000
"appear.v.bnc","00003239",0.000
"appear.v.bnc","00003312",1.000
"appear.v.bnc","00003444",1.000
"appear.v.bnc","00003528",0.000
"appear.v.bnc","00003725",1.000
"appear.v.bnc","00003821",1.000
"appear.v.bnc","00003840",1.000
"appear.v.bnc","00003844",1.000
"appear.v.bnc","00003997",1.000
"appear.v.bnc","00004420",1.000
"appear.v.bnc","00004813",1.000
"appear.v.bnc","00005292",1.000
"appear.v.bnc","00005321",1.000
"appear.v.bnc","00005338",1.000
"appear.v.bnc","00008267",1.000
"appear.v.bnc","00008276",0.000
"appear.v.bnc","00008314",0.000
"appear.v.bnc","00008468",1.000
"appear.v.bnc","00008857",1.000
"appear.v.bnc","00009007",1.000
"appear.v.bnc","00009070",1.000
"appear.v.bnc","00009091",1.000
"appear.v.bnc","00009220",0.000
"appear.v.bnc","00009232",1.000
"appear.v.bnc","00009450",1.000
"appear.v.bnc","00009473",1.000
"appear.v.bnc","00011368",0.000
"appear.v.bnc","00014110",0.000
"appear.v.bnc","00015981",1.000
"appear.v.bnc","00016958",0.000
"appear.v.bnc","00017051",1.000
"appear.v.bnc","00017922",1.000
"appear.v.bnc","00019075",1.000
"appear.v.bnc","00019284",1.000
"appear.v.bnc","00019921",0.000
"appear.v.bnc","00020816",0.000
"appear.v.bnc","00021459",1.000
"appear.v.bnc","00022197",1.000
"appear.v.bnc","00022696",1.000
"appear.v.bnc","00022808",1.000
"appear.v.bnc","00023457",0.000
"appear.v.bnc","00024112",1.000
"appear.v.bnc","00025083",1.000
"appear.v.bnc","00026194",1.000
"appear.v.bnc","00026740",1.000
"appear.v.bnc","00028013",1.000
"appear.v.bnc","00028070",1.000
"appear.v.bnc","00029522",1.000
"appear.v.bnc","00032360",1.000
"appear.v.bnc","00034523",0.000
"appear.v.bnc","00034617",1.000
"appear.v.bnc","00035269",1.000
"appear.v.bnc","00038642",0.000
"appear.v.bnc","00038790",1.000
"appear.v.bnc","00038904",1.000
"appear.v.bnc","00039006",0.000
"appear.v.bnc","00039770",1.000
"appear.v.bnc","00040020",0.000
"appear.v.bnc","00040169",1.000
"appear.v.bnc","00041843",1.000
"appear.v.bnc","00042235",1.000
"appear.v.bnc","00042386",0.000
"appear.v.bnc","00044297",1.000
"appear.v.bnc","00044627",1.000
"appear.v.bnc","00045395",1.000
"appear.v.bnc","00045963",1.000
"appear.v.bnc","00048168",1.000
"appear.v.bnc","00048274",0.000
"appear.v.bnc","00048577",1.000
"appear.v.bnc","00050364",1.000
"appear.v.bnc","00050662",1.000
"appear.v.bnc","00051126",1.000
"appear.v.bnc","00051176",1.000
"appear.v.bnc","00052448",1.000
"appear.v.bnc","00053950",1.000
"appear.v.bnc","00053998",1.000
"appear.v.bnc","00055941",0.000
"appear.v.bnc","00056177",1.000
"appear.v.bnc","00056596",0.000
"appear.v.bnc","00056705",1.000
"appear.v.bnc","00056736",1.000
"appear.v.bnc","00056742",1.000
"appear.v.bnc","00056789",0.000
"appear.v.bnc","00056820",1.000
"appear.v.bnc","00056849",0.000
"appear.v.bnc","00056919",1.000
"appear.v.bnc","00057120",1.000
"appear.v.bnc","00057221",0.000
"appear.v.bnc","00057291",1.000
"appear.v.bnc","00057326",1.000
"appear.v.bnc","00057442",1.000
"appear.v.bnc","00057477",0.000
"appear.v.bnc","00057544",1.000
"appear.v.bnc","00057703",1.000
"appear.v.bnc","00057844",1.000
"appear.v.bnc","00059280",1.000
"appear.v.bnc","00059918",1.000
"appear.v.bnc","00060012",0.000
"appear.v.bnc","00060671",1.000
"appear.v.bnc","00060772",0.000
"appear.v.bnc","00060978",1.000
"appear.v.bnc","00062481",1.000
"appear.v.bnc","00062801",1.000
"appear.v.bnc","00063137",0.000
"appear.v.bnc","00063237",0.000
"appear.v.bnc","00063976",0.000
"appear.v.bnc","00064451",1.000
"appear.v.bnc","00064452",1.000
"appear.v.bnc","00064666",1.000
"appear.v.bnc","00064845",0.000
"appear.v.bnc","00065052",0.000
"appear.v.bnc","00065122",0.000
"appear.v.bnc","00065333",0.000
"appear.v.bnc","00065378",0.000
"appear.v.bnc","00066512",1.000
"appear.v.bnc","00066621",1.000
"appear.v.bnc","00066726",1.000
"appear.v.bnc","00067282",1.000
"appear.v.bnc","00067995",1.000
"appear.v.bnc","00068084",0.000
"appear.v.bnc","00068253",0.000
"appear.v.bnc","00068277",1.000
"appear.v.bnc","00068293",1.000
"appear.v.bnc","00068323",0.000
"appear.v.bnc","00068765",0.000
"argument.n.bnc","00002687",0.000
"argument.n.bnc","00003276",0.000
"argument.n.bnc","00008022",0.000
"argument.n.bnc","00008695",1.000
"argument.n.bnc","00009196",1.000
"argument.n.bnc","00009508",1.000
"argument.n.bnc","00013299",1.000
"argument.n.bnc","00018628",1.000
"argument.n.bnc","00029784",1.000
"argument.n.bnc","00029838",1.000
"argument.n.bnc","00036007",0.000
"argument.n.bnc","00037195",1.000
"argument.n.bnc","00037924",0.000
"argument.n.bnc","00038332",0.000
"argument.n.bnc","00043728",0.000
"argument.n.bnc","00043729",1.000
"argument.n.bnc","00043731",0.000
"argument.n.bnc","00043768",0.000
"argument.n.bnc","00043786",0.000
"argument.n.bnc","00043796",1.000
"argument.n.bnc","00043819",0.000
"argument.n.bnc","00044277",0.000
"argument.n.bnc","00044615",1.000
"argument.n.bnc","00055334",0.000
"argument.n.bnc","00064565",0.000
"argument.n.bnc","00064752",1.000
"argument.n.bnc","00064813",0.000
"argument.n.bnc","00066010",0.000
"argument.n.bnc","00068447",0.000
"argument.n.bnc","00068481",1.000
"argument.n.bnc","00068595",0.000
"argument.n.bnc","00068772",0.000
"argument.n.bnc","00068921",1.000
"argument.n.bnc","00069588",0.000
"argument.n.bnc","00069728",0.000
"argument.n.bnc","00069740",0.000
"argument.n.bnc","00070787",0.000
"argument.n.bnc","00070873",0.000
"argument.n.bnc","00072086",0.000
"argument.n.bnc","00072214",1.000
"argument.n.bnc","00072217",0.000
"argument.n.bnc","00072229",0.000
"argument.n.bnc","00072351",0.000
"argument.n.bnc","00074132",0.000
"argument.n.bnc","00076558",0.000
"argument.n.bnc","00077279",1.000
"argument.n.bnc","00077665",0.000
"argument.n.bnc","00079259",0.000
"argument.n.bnc","00080501",1.000
"argument.n.bnc","00081701",0.000
"argument.n.bnc","00087648",0.000
"argument.n.bnc","00088417",0.000
"argument.n.bnc","00088870",0.000
"argument.n.bnc","00088872",0.000
"argument.n.bnc","00089788",0.000
"argument.n.bnc","00093049",1.000
"argument.n.bnc","00099375",0.000
"argument.n.bnc","00101235",0.000
"argument.n.bnc","00101375",1.000
"argument.n.bnc","00101486",0.000
"argument.n.bnc","00102113",0.000
"argument.n.bnc","00102251",1.000
"argument.n.bnc","00103146",0.000
"argument.n.bnc","00103662",0.000
"argument.n.bnc","00103663",1.000
"argument.n.bnc","00104868",0.000
"argument.n.bnc","00105297",0.000
"argument.n.bnc","00105303",1.000
"argument.n.bnc","00105347",1.000
"argument.n.bnc","00106820",0.000
"argument.n.bnc","00107143",1.000
"argument.n.bnc","00108761",1.000
"argument.n.bnc","00108787",0.000
"argument.n.bnc","00110500",0.000
"argument.n.bnc","00111517",1.000
"argument.n.bnc","00112535",1.000
"argument.n.bnc","00114371",0.000
"argument.n.bnc","00115680",1.000
"argument.n.bnc","00121335",0.000
"argument.n.bnc","00121476",0.000
"argument.n.bnc","00122270",0.000
"argument.n.bnc","00122921",1.000
"argument.n.bnc","00122945",1.000
"argument.n.bnc","00127133",1.000
"argument.n.bnc","00131539",1.000
"argument.n.bnc","00132433",0.000
"argument.n.bnc","00133308",0.000
"argument.n.bnc","00133581",1.000
"argument.n.bnc","00136017",1.000
"argument.n.bnc","00136834",0.000
"argument.n.bnc","00137483",0.000
"argument.n.bnc","00137507",1.000
"argument.n.bnc","00138901",1.000
"argument.n.bnc","00138966",1.000
"argument.n.bnc","00139498",0.000
"argument.n.bnc","00141455",0.000
"argument.n.bnc","00141477",1.000
"argument.n.bnc","00144420",0.000
"argument.n.bnc","00145991",0.000
"argument.n.bnc","00146493",0.000
"argument.n.bnc","00146657",1.000
"argument.n.bnc","00146861",1.000
"argument.n.bnc","00147030",1.000
"argument.n.bnc","00147283",0.000
"argument.n.bnc","00147674",0.000
"argument.n.bnc","00147899",0.000
"argument.n.bnc","00150613",0.000
"argument.n.bnc","00150861",1.000
"argument.n.bnc","00151972",0.000
"argument.n.bnc","00152381",0.000
"argument.n.bnc","00152392",1.000
"arm.n.bnc","00003787",1.000
"arm.n.bnc","00005920",1.000
"arm.n.bnc","00006174",1.000
"arm.n.bnc","00012302",0.000
"arm.n.bnc","00012816",0.000
"arm.n.bnc","00013199",1.000
"arm.n.bnc","00015428",1.000
"arm.n.bnc","00015468",1.000
"arm.n.bnc","00015935",0.000
"arm.n.bnc","00016081",1.000
"arm.n.bnc","00016501",1.000
"arm.n.bnc","00016530",1.000
"arm.n.bnc","00016651",1.000
"arm.n.bnc","00017080",1.000
"arm.n.bnc","00017909",1.000
"arm.n.bnc","00020211",1.000
"arm.n.bnc","00027093",1.000
"arm.n.bnc","00027749",1.000
"arm.n.bnc","00029189",0.000
"arm.n.bnc","00029798",1.000
"arm.n.bnc","00030589",0.000
"arm.n.bnc","00030861",0.000
"arm.n.bnc","00031011",1.000
"arm.n.bnc","00031019",1.000
"arm.n.bnc","00031022",1.000
"arm.n.bnc","00031314",1.000
"arm.n.bnc","00031582",1.000
"arm.n.bnc","00031735",1.000
"arm.n.bnc","00032631",1.000
"arm.n.bnc","00032747",1.000
"arm.n.bnc","00032770",1.000
"arm.n.bnc","00033261",1.000
"arm.n.bnc","00033982",0.000
"arm.n.bnc","00034691",1.000
"arm.n.bnc","00034848",1.000
"arm.n.bnc","00035030",1.000
"arm.n.bnc","00035072",0.000
"arm.n.bnc","00035173",1.000
"arm.n.bnc","00035538",1.000
"arm.n.bnc","00036031",1.000
"arm.n.bnc","00036187",1.000
"arm.n.bnc","00036260",1.000
"arm.n.bnc","00037394",1.000
"arm.n.bnc","00037733",1.000
"arm.n.bnc","00038046",1.000
"arm.n.bnc","00038332",1.000
"arm.n.bnc","00038626",0.000
"arm.n.bnc","00040398",1.000
"arm.n.bnc","00040468",1.000
"arm.n.bnc","00041603",1.000
"arm.n.bnc","00041800",1.000
"arm.n.bnc","00041836",1.000
"arm.n.bnc","00042208",1.000
"arm.n.bnc","00042632",1.000
"arm.n.bnc","00042725",1.000
"arm.n.bnc","00043273",1.000
"arm.n.bnc","00043894",0.000
"arm.n.bnc","00046034",1.000
"arm.n.bnc","00046063",1.000
"arm.n.bnc","00046514",1.000
"arm.n.bnc","00049130",1.000
"arm.n.bnc","00049131",1.000
"arm.n.bnc","00049135",1.000
"arm.n.bnc","00049235",1.000
"arm.n.bnc","00049288",0.000
"arm.n.bnc","00049294",1.000
"arm.n.bnc","00049297",1.000
"arm.n.bnc","00049337",1.000
"arm.n.bnc","00049340",0.000
"arm.n.bnc","00049356",1.000
"arm.n.bnc","00049392",1.000
"arm.n.bnc","00049396",1.000
"arm.n.bnc","00049399",0.000
"arm.n.bnc","00049479",1.000
"arm.n.bnc","00049497",0.000
"arm.n.bnc","00049537",1.000
"arm.n.bnc","00049544",1.000
"arm.n.bnc","00049562",1.000
"arm.n.bnc","00050268",1.000
"arm.n.bnc","00056540",1.000
"arm.n.bnc","00056643",1.000
"arm.n.bnc","00056698",1.000
"arm.n.bnc","00056721",1.000
"arm.n.bnc","00056780",1.000
"arm.n.bnc","00056897",1.000
"arm.n.bnc","00056904",0.000
"arm.n.bnc","00056912",1.000
"arm.n.bnc","00056954",1.000
"arm.n.bnc","00056955",1.000
"arm.n.bnc","00056982",1.000
"arm.n.bnc","00057181",1.000
"arm.n.bnc","00057265",1.000
"arm.n.bnc","00057268",1.000
"arm.n.bnc","00057612",1.000
"arm.n.bnc","00057684",1.000
"arm.n.bnc","00061498",0.000
"arm.n.bnc","00061503",0.000
"arm.n.bnc","00065761",1.000
"arm.n.bnc","00067056",1.000
"arm.n.bnc","00069838",1.000
"arm.n.bnc","00071043",0.000
"arm.n.bnc","00072545",1.000
"arm.n.bnc","00072551",0.000
"arm.n.bnc","00072565",1.000
"arm.n.bnc","00072570",1.000
"arm.n.bnc","00077481",0.000
"arm.n.bnc","00078618",1.000
"arm.n.bnc","00081411",0.000
"arm.n.bnc","00084477",1.000
"arm.n.bnc","00085672",0.000
"arm.n.bnc","00087081",1.000
"arm.n.bnc","00096909",1.000
"arm.n.bnc","00096930",1.000
"arm.n.bnc","00096941",1.000
"arm.n.bnc","00097219",1.000
"arm.n.bnc","00100661",0.000
"arm.n.bnc","00103015",1.000
"arm.n.bnc","00105923",1.000
"arm.n.bnc","00106363",1.000
"arm.n.bnc","00107705",1.000
"arm.n.bnc","00110139",1.000
"arm.n.bnc","00113778",0.000
"arm.n.bnc","00114486",0.000
"arm.n.bnc","00115353",1.000
"arm.n.bnc","00115765",0.000
"arm.n.bnc","00118640",0.000
"arm.n.bnc","00118946",1.000
"arm.n.bnc","00119884",0.000
"arm.n.bnc","00122491",0.000
"arm.n.bnc","00123841",1.000
"arm.n.bnc","00124279",1.000
"arm.n.bnc","00125195",1.000
"arm.n.bnc","00125246",1.000
"ask.v.bnc","00000193",0.000
"ask.v.bnc","00000234",0.000
"ask.v.bnc","00000291",1.000
"ask.v.bnc","00000327",0.000
"ask.v.bnc","00000905",0.000
"ask.v.bnc","00000913",1.000
"ask.v.bnc","00002693",0.000
"ask.v.bnc","00004254",1.000
"ask.v.bnc","00005216",1.000
"ask.v.bnc","00005472",0.000
"ask.v.bnc","00005806",0.000
"ask.v.bnc","00005860",1.000
"ask.v.bnc","00005875",1.000
"ask.v.bnc","00005998",0.000
"ask.v.bnc","00007239",0.000
"ask.v.bnc","00007730",0.000
"ask.v.bnc","00007732",0.000
"ask.v.bnc","00007790",0.000
"ask.v.bnc","00007917",0.000
"ask.v.bnc","00010008",0.000
"ask.v.bnc","00010168",1.000
"ask.v.bnc","00010342",0.000
"ask.v.bnc","00011436",0.000
"ask.v.bnc","00011679",1.000
"ask.v.bnc","00012215",0.000
"ask.v.bnc","00012656",1.000
"ask.v.bnc","00012665",0.000
"ask.v.bnc","00013875",1.000
"ask.v.bnc","00014067",1.000
"ask.v.bnc","00014151",1.000
"ask.v.bnc","00015266",1.000
"ask.v.bnc","00015710",1.000
"ask.v.bnc","00015752",1.000
"ask.v.bnc","00015805",1.000
"ask.v.bnc","00015974",0.000
"ask.v.bnc","00016094",0.000
"ask.v.bnc","00016159",0.000
"ask.v.bnc","00016267",1.000
"ask.v.bnc","00016335",1.000
"ask.v.bnc","00016434",0.000
"ask.v.bnc","00016719",1.000
"ask.v.bnc","00016783",1.000
"ask.v.bnc","00016864",1.000
"ask.v.bnc","00017016",1.000
"ask.v.bnc","00017252",0.000
"ask.v.bnc","00017266",0.000
"ask.v.bnc","00017420",1.000
"ask.v.bnc","00017464",1.000
"ask.v.bnc","00017467",1.000
"ask.v.bnc","00017469",1.000
"ask.v.bnc","00017725",1.000
"ask.v.bnc","00017744",0.000
"ask.v.bnc","00017756",1.000
"ask.v.bnc","00017880",1.000
"ask.v.bnc","00018125",1.000
"ask.v.bnc","00019217",1.000
"ask.v.bnc","00019270",1.000
"ask.v.bnc","00019303",1.000
"ask.v.bnc","00019362",0.000
"ask.v.bnc","00019610",1.000
"ask.v.bnc","00019738",1.000
"ask.v.bnc","00019883",0.000
"ask.v.bnc","00019887",1.000
"ask.v.bnc","00019892",1.000
"ask.v.bnc","00019987",0.000
"ask.v.bnc","00020002",1.000
"ask.v.bnc","00020274",0.000
"ask.v.bnc","00020490",1.000
"ask.v.bnc","00020596",0.000
"ask.v.bnc","00020814",1.000
"ask.v.bnc","00020886",1.000
"ask.v.bnc","00021032",0.000
"ask.v.bnc","00021284",1.000
"ask.v.bnc","00021293",1.000
"ask.v.bnc","00021670",0.000
"ask.v.bnc","00021704",1.000
"ask.v.bnc","00021891",1.000
"ask.v.bnc","00022224",1.000
"ask.v.bnc","00022395",0.000
"ask.v.bnc","00022845",0.000
"ask.v.bnc","00024125",1.000
"ask.v.bnc","00025589",0.000
"ask.v.bnc","00026827",0.000
"ask.v.bnc","00028286",1.000
"ask.v.bnc","00028392",0.000
"ask.v.bnc","00028488",0.000
"ask.v.bnc","00028510",0.000
"ask.v.bnc","00028518",0.000
"ask.v.bnc","00028926",0.000
"ask.v.bnc","00028964",1.000
"ask.v.bnc","00029346",1.000
"ask.v.bnc","00029515",1.000
"ask.v.bnc","00029545",1.000
"ask.v.bnc","00029679",0.000
"ask.v.bnc","00029744",0.000
"ask.v.bnc","00029764",0.000
"ask.v.bnc","00029811",0.000
"ask.v.bnc","00030139",0.000
"ask.v.bnc","00030259",1.000
"ask.v.bnc","00030338",1.000
"ask.v.bnc","00030517",1.000
"ask.v.bnc","00030543",0.000
"ask.v.bnc","00031159",0.000
"ask.v.bnc","00031165",0.000
"ask.v.bnc","00031622",0.000
"ask.v.bnc","00032661",0.000
"ask.v.bnc","00032888",1.000
"ask.v.bnc","00033169",1.000
"ask.v.bnc","00034372",0.000
"ask.v.bnc","00035500",1.000
"ask.v.bnc","00035713",0.000
"ask.v.bnc","00035878",1.000
"ask.v.bnc","00035880",1.000
"ask.v.bnc","00036563",0.000
"ask.v.bnc","00036638",1.000
"ask.v.bnc","00036894",0.000
"ask.v.bnc","00037210",1.000
"ask.v.bnc","00037437",1.000
"ask.v.bnc","00037479",1.000
"ask.v.bnc","00037570",0.000
"ask.v.bnc","00037788",1.000
"ask.v.bnc","00038218",1.000
"ask.v.bnc","00038802",1.000
"ask.v.bnc","00039252",0.000
"ask.v.bnc","00039413",0.000
"ask.v.bnc","00039874",1.000
"ask.v.bnc","00039959",0.000
"ask.v.bnc","00040454",0.000
"ask.v.bnc","00040550",0.000
"ask.v.bnc","00040673",1.000
"ask.v.bnc","00040730",0.000
"atmosphere.n.bnc","00006514",1.000
"atmosphere.n.bnc","00006851",0.000
"atmosphere.n.bnc","00007201",1.000
"atmosphere.n.bnc","00009445",1.000
"atmosphere.n.bnc","00013182",1.000
"atmosphere.n.bnc","00014322",0.000
"atmosphere.n.bnc","00015043",1.000
"atmosphere.n.bnc","00015897",1.000
"atmosphere.n.bnc","00019547",1.000
"atmosphere.n.bnc","00020114",0.000
"atmosphere.n.bnc","00036899",0.000
"atmosphere.n.bnc","00038997",0.000
"atmosphere.n.bnc","00039948",1.000
"atmosphere.n.bnc","00048043",1.000
"atmosphere.n.bnc","00048526",1.000
"atmosphere.n.bnc","00055732",0.000
"atmosphere.n.bnc","00055775",0.000
"atmosphere.n.bnc","00056040",1.000
"atmosphere.n.bnc","00056375",1.000
"atmosphere.n.bnc","00056407",1.000
"atmosphere.n.bnc","00056488",0.000
"atmosphere.n.bnc","00056857",0.000
"atmosphere.n.bnc","00056879",1.000
"atmosphere.n.bnc","00057136",0.000
"atmosphere.n.bnc","00057787",0.000
"atmosphere.n.bnc","00057896",0.000
